"","Gene1","Gene2","Jaccard"
"1","nhr-36","tkr-1",0.0625
"2","nhr-36","npr-10",0.0754716981132075
"3","nhr-36","F57C9.6",0.183673469387755
"4","nhr-36","srg-62",0.0588235294117647
