"","Mean","Median","upto10th_percentile","upto20th_percentile","upto25th_percentile","upto30th_percentile","upto40th_percentile","upto60th_percentile","upto70th_percentile","upto75th_percentile","upto80th_percentile","upto90th_percentile","upto95th_percentile","upto99th_percentile"
"1",0.153308530024364,0.147540983606557,0.0557432432432432,0.085797736400146,0.115530303030303,0.126190476190476,0.131114922813036,0.171758241758242,0.182424242424242,0.202131782945736,0.224735729386892,0.243016632490317,0.27407291503677,0.287872946330778
