"","Mean","Median","upto10th_percentile","upto20th_percentile","upto25th_percentile","upto30th_percentile","upto40th_percentile","upto60th_percentile","upto70th_percentile","upto75th_percentile","upto80th_percentile","upto90th_percentile","upto95th_percentile","upto99th_percentile"
"1",0.0886730763469046,0.0517241379310345,0.0172413793103448,0.0333333333333333,0.0344827586206897,0.0344827586206897,0.0501694915254238,0.0689655172413793,0.0862068965517241,0.103448275862069,0.131147540983607,0.214703656998739,0.287234283129805,0.416439393939394
