"","Mean","Median","upto10th_percentile","upto20th_percentile","upto25th_percentile","upto30th_percentile","upto40th_percentile","upto60th_percentile","upto70th_percentile","upto75th_percentile","upto80th_percentile","upto90th_percentile","upto95th_percentile","upto99th_percentile"
"1",0.0995579717456162,0.0274024024024024,0,0,0,0,0,0.0909090909090909,0.142857142857143,0.166666666666667,0.2,0.285714285714286,0.333333333333333,0.666666666666667
