"","Mean","Median","upto10th_percentile","upto20th_percentile","upto25th_percentile","upto30th_percentile","upto40th_percentile","upto60th_percentile","upto70th_percentile","upto75th_percentile","upto80th_percentile","upto90th_percentile","upto95th_percentile","upto99th_percentile"
"1",0.0859483074724614,0.0506329113924051,0.012987012987013,0.025974025974026,0.025974025974026,0.025974025974026,0.038961038961039,0.051948051948052,0.0779220779220779,0.0897435897435897,0.116883116883117,0.231160639192599,0.31746835443038,0.476039377289377
