"","Gene1","Gene2","Jaccard"
"1","nhr-133","ckr-2",0.08
"2","nhr-133","nmur-1",0.157894736842105
"3","nhr-133","F40A3.7",0.178571428571429
"4","nhr-133","sprr-3",0.0769230769230769
