"","Mean","Median","upto10th_percentile","upto20th_percentile","upto25th_percentile","upto30th_percentile","upto40th_percentile","upto60th_percentile","upto70th_percentile","upto75th_percentile","upto80th_percentile","upto90th_percentile","upto95th_percentile","upto99th_percentile"
"1",0.146779129023087,0.15,0.0362953692115144,0.0802533532041729,0.10687263556116,0.126153846153846,0.138666666666667,0.171257932064203,0.178571428571429,0.189285714285714,0.210909090909091,0.241550522648084,0.246612466124661,0.270987654320988
