"","Mean","Median","upto10th_percentile","upto20th_percentile","upto25th_percentile","upto30th_percentile","upto40th_percentile","upto60th_percentile","upto70th_percentile","upto75th_percentile","upto80th_percentile","upto90th_percentile","upto95th_percentile","upto99th_percentile"
"1",0.0266082429444313,0.0256410256410256,0,0,0,0.00384615384615385,0.0213286713286713,0.0286926994906621,0.0422725084256139,0.0461975835110163,0.0492063492063492,0.0597222222222222,0.0625,0.0625
