"","Mean","Median","upto10th_percentile","upto20th_percentile","upto25th_percentile","upto30th_percentile","upto40th_percentile","upto60th_percentile","upto70th_percentile","upto75th_percentile","upto80th_percentile","upto90th_percentile","upto95th_percentile","upto99th_percentile"
"1",0.289394898202258,0.296296296296296,0.208333333333333,0.239130434782609,0.239130434782609,0.239583333333333,0.25531914893617,0.322222222222222,0.333333333333333,0.357798165137615,0.361702127659574,0.376237623762376,0.380952380952381,0.444817927170868
