"","Mean","Median","upto10th_percentile","upto20th_percentile","upto25th_percentile","upto30th_percentile","upto40th_percentile","upto60th_percentile","upto70th_percentile","upto75th_percentile","upto80th_percentile","upto90th_percentile","upto95th_percentile","upto99th_percentile"
"1",0.0117753623188406,0.0144927536231884,0.00289855072463768,0.00579710144927536,0.0072463768115942,0.00869565217391305,0.0115942028985507,0.0157608695652174,0.0170289855072464,0.0176630434782609,0.0182971014492754,0.0195652173913043,0.0201992753623188,0.0207065217391304
