"","Mean","Median","upto10th_percentile","upto20th_percentile","upto25th_percentile","upto30th_percentile","upto40th_percentile","upto60th_percentile","upto70th_percentile","upto75th_percentile","upto80th_percentile","upto90th_percentile","upto95th_percentile","upto99th_percentile"
"1",0.0880668039511805,0.0638297872340425,0.0212765957446809,0.0212765957446809,0.0416666666666667,0.0425531914893617,0.0425531914893617,0.0833333333333333,0.104166666666667,0.12,0.129800307219662,0.192982456140351,0.252505944759465,0.338673387096774
