"","Mean","Median","upto10th_percentile","upto20th_percentile","upto25th_percentile","upto30th_percentile","upto40th_percentile","upto60th_percentile","upto70th_percentile","upto75th_percentile","upto80th_percentile","upto90th_percentile","upto95th_percentile","upto99th_percentile"
"1",0.13036594683912,0.0961538461538462,0.0263157894736842,0.0666666666666667,0.0714285714285714,0.0769230769230769,0.0833333333333333,0.135757575757576,0.153846153846154,0.166666666666667,0.2,0.25,0.333333333333333,0.428214285714286
