"","Mean","Median","upto10th_percentile","upto20th_percentile","upto25th_percentile","upto30th_percentile","upto40th_percentile","upto60th_percentile","upto70th_percentile","upto75th_percentile","upto80th_percentile","upto90th_percentile","upto95th_percentile","upto99th_percentile"
"1",0.0794439915244636,0.0483870967741935,0.0163934426229508,0.0166666666666667,0.0316220238095238,0.0327868852459016,0.0333333333333333,0.0634920634920635,0.0794930875576036,0.09375,0.114754098360656,0.207219251336899,0.27710843373494,0.401772151898734
