"","Mean","Median","upto10th_percentile","upto20th_percentile","upto25th_percentile","upto30th_percentile","upto40th_percentile","upto60th_percentile","upto70th_percentile","upto75th_percentile","upto80th_percentile","upto90th_percentile","upto95th_percentile","upto99th_percentile"
"1",0.0797503483331482,0.0392156862745098,0.00980392156862745,0.0194174757281553,0.0196078431372549,0.0196078431372549,0.0294117647058824,0.0485436893203883,0.0588235294117647,0.0769230769230769,0.105769230769231,0.235849056603774,0.329487781954887,0.55365916215446
