"","Mean","Median","upto10th_percentile","upto20th_percentile","upto25th_percentile","upto30th_percentile","upto40th_percentile","upto60th_percentile","upto70th_percentile","upto75th_percentile","upto80th_percentile","upto90th_percentile","upto95th_percentile","upto99th_percentile"
"1",0.113485054462214,0.0961538461538462,0.0384615384615385,0.0681818181818182,0.0701754385964912,0.0833333333333333,0.0943396226415094,0.123287671232877,0.12962962962963,0.130434782608696,0.146341463414634,0.166666666666667,0.176470588235294,0.361220043572985
