"","Mean","Median","upto10th_percentile","upto20th_percentile","upto25th_percentile","upto30th_percentile","upto40th_percentile","upto60th_percentile","upto70th_percentile","upto75th_percentile","upto80th_percentile","upto90th_percentile","upto95th_percentile","upto99th_percentile"
"1",0.231917231818569,0.222970173985087,0.103192407247627,0.119917653113742,0.13433908045977,0.148948696383516,0.189289191820837,0.256306620209059,0.277138935488791,0.294590067008278,0.335581395348837,0.40272952853598,0.421218637992832,0.46075
