"","Mean","Median","upto10th_percentile","upto20th_percentile","upto25th_percentile","upto30th_percentile","upto40th_percentile","upto60th_percentile","upto70th_percentile","upto75th_percentile","upto80th_percentile","upto90th_percentile","upto95th_percentile","upto99th_percentile"
"1",0.0522029220084503,0.0277777777777778,0,0,0,0,0.0208333333333333,0.0444444444444444,0.0555555555555556,0.0721649484536082,0.0869565217391304,0.137931034482759,0.2,0.324990571967317
