"","Mean","Median","upto10th_percentile","upto20th_percentile","upto25th_percentile","upto30th_percentile","upto40th_percentile","upto60th_percentile","upto70th_percentile","upto75th_percentile","upto80th_percentile","upto90th_percentile","upto95th_percentile","upto99th_percentile"
"1",0.0549233526493625,0.0229885057471264,0,0,0,0,0.0078125,0.037037037037037,0.0588235294117647,0.0714285714285714,0.0909090909090909,0.153846153846154,0.227722772277228,0.401869158878505
