"gene_name","ADA","ADE","ADF","ADL","AFD","AIA","AIB","AIM","AIN","AIY","AIZ","ALA","ALM","ALN","AQR","AS","ASEL","ASER","ASG","ASH","ASI","ASJ","ASK","AUA","AVA","AVB","AVD","AVE","AVF","AVG","AVH","AVJ","AVK","AVL","AVM","AWA","AWB","AWC_OFF","AWC_ON","BAG","BDU","CAN","CEP","DA","DA9","DB","DB01","DVA","DVB","DVC","FLP","HSN","I1","I2","I3","I4","I5","I6","IL1","IL2_DV","IL2_LR","LUA","M1","M2","M3","M4","M5","MC","MI","NSM","OLL","OLQ","PDA","PDB","PDE","PHA","PHB","PHC","PLM","PLN","PQR","PVC","PVD","PVM","PVN","PVP","PVQ","PVR","PVT","PVW","RIA","RIB","RIC","RID","RIF","RIG","RIH","RIM","RIP","RIR","RIS","RIV","RMD_DV","RMD_LR","RME_DV","RME_LR","RMF","RMG","RMH","SAA","SAB","SDQ","SIA","SIB","SMB","SMD","URA","URB","URX","URY","VA","VA12","VB","VB01","VB02","VC","VC_4_5","VD_DD"
"srab-12",185.2417774,0,0,0,0,0,0,0,0,0,24.17984321,32.55016989,0,0,0,0,0,0,0,0,18.68109692,0,0,65.6269872,0,0,50.07763675,0,0,0,35.41385674,0,0,0,0,0,0,0,0,0,59.31782708,0,20.6745391,0,0,0,0,0,0,15.01713936,8.806736134,64.50895361,0,0,0,0,0,22.71923874,206.3717973,0,0,170.311826,0,0,0,0,0,0,0,0,0,24.0635944,0,0,0,0,0,0,0,0,0,41.52102433,12.25457897,40.95160665,0,55.28437791,0,0,0,0,0,0,0,0,48.540009,0,234.4332034,13.09573458,0,0,0,0,0,0,21.25069421,0,0,0,0,0,0,0,0,0,0,0,0,100.5086414,0,0,0,0,0,0,0,0,0,0
"sri-48",120.4662987,0,0,37.15899183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.2023831,148.8583868,0,0,620.4876265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.08162919,0,0,0,0,0,0,0,0,0,0,0,531.5749625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525.8211763,0,0,0,0,0,0,0,0,0,0
"mgl-3",0,70.97512423,0,0,220.5146672,0,0,25.66607415,0,0,58.73479276,0,0,0,0,0,81.74301195,20.1035979,0,0,36.24892554,0,0,49.81456008,0,0,0,0,0,35.354116,0,0,15.21506256,0,0,3.487132695,0,21.49484478,14.69561788,133.0997736,0,0,0,10.12188654,0,0,0,4.308606248,0,0,0,0,0,213.8808278,0,0,0,0,0,0,0,0,204.0221522,0,16.67994672,30.29201502,213.8159817,66.63184487,0,113.2821816,0,0,0,0,0,0,5.340213356,0,0,0,0,0,0,0,0,0,4.043068144,0,0,0,204.1266852,0,0,0,0,0,27.98992102,0,0,0,0,0,0,0,62.58546749,0,0,0,0,0,34.39372783,0,26.48588078,0,115.5159301,0,0,128.9474494,0,0,75.31218586,81.04396012,56.05310205,0,0,0,0,0
"ntr-1",0,63.95171969,25.37077338,13.73978051,0,0,0,0,15.03746161,0,0,0,0,0,0,0,0,85.8342923,0,4.827310368,0,16.97712491,29.93142915,0,0,0,0,0,0,0,0.666728707,0,0,0,0,0,0,5.230729477,0,9.806035901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.62956284,0,0,0,0,0,0,0,0,0,0,0,0,4.327356793,0,0,0,0,0,0,0,0,0,0,0,24.25800296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"npr-5",0,34.49769039,24.29727507,0,0,0,0,13.2936884,0,47.64005881,0,0,90.33773226,0,84.05557136,103.3927571,33.70712761,14.55164802,70.7610947,0,94.59238999,0,268.4409805,0,0,0,0,57.42918276,140.5764438,0,93.28964228,77.17082932,0,0,31.85375896,12.60481365,177.6555585,401.0761947,163.4849224,40.69178725,0,0,0,317.126179,557.3652923,118.8124027,166.5981686,5.229424808,69.10496402,0,0,191.9587309,0,0,0,0,0,0,0,50.44547291,133.0899876,0,0,0,0,0,0,0,0,0,0,0,0,96.71891305,0,0,0,0,137.8299942,0,0,0,0,29.91005696,0,30.42345801,0,0,0,0,314.3842585,66.13547695,49.76407958,0,0,0,154.8126638,14.80575429,0,104.5911099,0,0,81.42325042,0,0,239.2693997,55.37951537,42.4458978,0,0,183.0329602,0,0,61.86602884,0,0,0,29.05096126,38.71656322,66.99116728,167.1859973,292.8832678,84.82006444,31.58760236,47.48481049,0,71.48807412,0
"str-20",0,4.578312739,0.787605702,0.195432821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.70768523,0,6.673260627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.911219028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"srh-277",0,2.420458442,0,11.16099645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.98363632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"srh-171",0,11.54660071,0,58.22333066,0,0,0,0,0,0,0,0,0,0,1.990505319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.527729489,0,0,0,0,0,0,0,0,0,0,0,2.288906867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dmsr-3",0,139.7069975,0,0,26.78076198,0,0,0,653.5970432,0,0,137.7172471,0,0,0,0,0,0,69.52790136,0,0,0,27.45270914,0,0,0,0,0,0,0,0,0,0,0,0,0,43.89192115,0,0,129.9339718,0,0,0,0,0,0,0,0,0,84.79951864,0,254.4730094,195.2901505,0,117.919253,0,0,205.0360596,0,0,0,0,0,0,0,0,0,0,0,141.2606198,455.8184083,0,0,584.1089316,26.43988039,0,0,0,0,0,24.70255684,0,0,0,0,60.6382632,0,76.11429509,0,0,0,0,0,175.4162503,0,161.5484968,0,29.31596655,46.22543883,0,0,0,0,0,0,128.4337118,0,0,114.6367144,0,122.3610969,0,30.49866726,0,0,0,0,0,64.16220875,0,0,0,0,0,0,0,0,0
"srx-13",0,0,3.103780586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.769063327,0,0,0,35.25968064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.60516336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
