"","gbb-2","str-166","str-162","npr-12","npr-2","sre-4","npr-3","daf-38","ckr-2","gar-2","pdfr-1","tkr-1","npr-11","gbb-1","npr-16","dop-6","dop-1","tyra-3","octr-1","gar-1","tyra-2","ZK721.4","aexr-3","B0563.6","npr-7","aex-2","npr-18","npr-4","npr-10","srg-37","seb-3","sprr-1","pcdr-1","ser-1","npr-24","frpr-7","dmsr-2","F57C9.6","ser-3","srd-53","F39B2.8","ZC266.1","frpr-3","C24B5.1","srx-47","egl-47","sri-18","H09F14.1","dop-5","dmsr-1","frpr-5","sre-7","dmsr-4","C01F1.4","daf-37","npr-31","sro-1","lat-1","B0334.6","ser-6","tag-89","seb-2","Y75B8A.16","npr-19","C24A8.6","frpr-8","mgl-1","C11H1.2","ser-2","mgl-2","frpr-18","str-138","frpr-13","str-94","dop-2","srsx-30","dmsr-8","sre-6","npr-25","frpr-15","T01G5.6","dcar-1","srw-60","B0034.5","frpr-16","dmsr-6","srt-23","srx-12","Y41D4B.1","sre-5","srv-4","str-153","srv-25","npr-27","srxa-2","sru-3","sru-4","sre-18","sre-19","sre-14","srsx-25","sru-15","srg-1","srg-2","srg-7","srxa-5","npr-29","str-79","AH9.1","ZK813.5","dop-3","npr-8","npr-28","nmur-1","gnrr-3","npr-6","frpr-2","sra-37","sra-39","Y70D2A.1","npr-33","F10D7.1","gnrr-1","ser-5","srt-62","srbc-41","srh-129","srt-64","srg-25","srd-9","srd-15","srsx-17","srn-1","dmsr-16","dmsr-13","sre-12","srsx-32","srsx-6","srsx-5","D1014.2","F36D4.4","sru-8","srd-49","srsx-26","srsx-27","srsx-28","srsx-29","srv-8","srv-9","srd-18","srd-19","T10G3.4","srsx-35","srxa-1","sri-47","sri-62","srb-16","srb-13","C30B5.7","sra-27","sre-3","srd-54","srab-14","F27E5.5","sra-14","sre-13","frpr-19","srz-60","srz-32","srz-23","srz-37","srz-78","srz-79","srh-220","srh-222","srw-94","str-156","str-155","srz-24","tkr-2","srv-13","R13H7.2","srg-48","srg-50","sru-1","sru-6","sri-19","srj-1","srz-29","srz-42","srz-59","npr-15","Y32H12A.1","srg-4","srg-5","dmsr-5","gnrr-4","egl-6","T10E10.3","C17H11.1","F18E9.8","Y62H9A.1","srd-41","sra-38","sprr-2","ntr-2","npr-21","srz-4","trhr-1","srz-3","srz-85","sri-11","srw-101","str-160","srh-199","srd-73","srx-74","srx-73","srh-130","srx-38","dmsr-7","T10H9.1","srg-30","srh-28","dmsr-9","dmsr-11","dmsr-14","ZK105.8","srsx-7","srt-53","str-131","str-90","srx-1","srx-3","srsx-34","F07C3.16","sru-29","sru-36","srab-18","sre-28","F57A8.4","srh-184","srh-74","srh-75","F07B10.7","F07B10.4","srh-47","srh-46","T11F9.1","srx-85","D2023.1","srj-4","sre-20","sri-6","str-4","srg-46","srx-125","T10G3.2","R11G10.3","str-230","sre-8","srz-97","C47E8.3","npr-13","str-171","str-111","K05D4.9","srz-103","srz-102","srh-233","nmur-2","sri-57","sri-61","srh-128","sri-29","sri-30","sri-28","sri-31","srg-21","srg-23","sri-42","sri-43","sri-32","sri-33","srh-59","srh-60","sre-40","sre-39","R05F9.7","srx-114","sra-28","sra-26","sre-1","sre-2","T22C8.1","srg-15","npr-20","F27E5.8","sre-51","sre-53","sre-56","sre-54","sre-52","sre-42","sre-41","sre-31","sre-27","sre-26","sre-46","sre-47","srh-41","srh-42","H23L24.4","K01A6.6","sra-25","srab-2","srr-10","T06E4.7","str-182","sri-20","frpr-9","gnrr-2","sra-33","srb-3","srh-39","npr-34","frpr-10","npr-22","F59B2.13","frpr-11","srg-69","Y57A10C.8","dct-12","npr-35","npr-9","ckr-1","F16C3.1","srt-42","F40A3.7","frpr-12","frpr-6","sra-1","sre-15","C30A5.10","srx-45","dop-4","sre-23","Y41D4B.24","Y57G11C.46","npr-17","srd-45","sre-22","sru-47","srw-88","srab-4","srx-2","sru-39","sru-37","srb-2","sra-10","sra-11","Y77E11A.16","sprr-3","str-44","srv-1","R13A5.15","gtr-1","srv-6","gnrr-7","srd-50","srd-51","srd-3","srw-79","tkr-3","srsx-16","frpr-4","C54C6.4","srxa-10","gnrr-6","K11E4.6","srx-86","srx-87","sra-34","sra-12","srb-17","lite-1","str-169","srt-48","srv-14","npr-1","aexr-2","srh-50","srb-15","str-140","str-129","srsx-31","srd-4","Y62H9A.10","srxa-8","str-177","fshr-1","str-164","srd-7","srw-63","srd-74","srd-46","srsx-10","srsx-18","srsx-22","str-163","srj-21","C04C3.7","srm-1","srsx-14","srt-73","sru-7","sru-2","sru-20","sru-19","sru-13","srd-10","srab-24","srv-5","srv-7","sri-5","srw-140","srx-117","srh-10","srh-30","str-135","sru-38","srsx-21","srg-41","srsx-33","srx-116","srh-18","srh-15","srm-4","srm-6","srj-26","srxa-6","srb-12","sra-31","sra-9","sra-6","srh-27","str-174","str-168","str-78","srg-13","sru-48","srh-11","srd-42","srd-43","sra-21","srg-29","srg-66","srg-65","str-139","str-143","F38E1.6","str-2","srab-17","srab-26","srg-32","srg-39","srg-38","srg-40","str-141","srx-80","srd-35","str-37","C03H5.9","C03H5.7","sra-35","sra-32","srx-95","sra-13","srh-44","srt-11","srh-282","srt-24","srh-223","str-48","sru-26","srv-16","srg-10","srg-11","srd-48","srh-49","srh-51","str-245","srx-46","srx-84","srx-76","srh-16","srg-45","srh-216","srh-134","sri-54","srv-2","srbc-71","str-173","str-172","str-175","srx-19","sre-16","srg-9","srg-6","str-261","C09F12.3","srd-38","srd-36","frpr-17","srab-1","srab-3","srg-27","srh-76","srx-59","str-146","srxa-18","srxa-19","srg-42","srd-11","srd-59","sra-3","sra-4","sra-7","srh-135","ser-7","srg-64","srb-1","sru-18","nmur-3","srsx-8","Y9C9A.5","srd-12","odr-10","sre-11","str-130","str-145","srj-22","srd-26","srd-1","srd-2","Y55F3C.10","srd-5","str-1","srd-23","srsx-3","sru-31","str-116","srt-43","srt-59","srt-47","str-144","srx-50","srt-41","F35H10.10","aexr-1","F09C12.6","sra-36","gur-3","str-249","lat-2","srb-5","srd-17"
"nhr-146",0.153846153846154,0.032258064516129,0.0666666666666667,0.166666666666667,0.203389830508475,0.170212765957447,0.193548387096774,0.205479452054795,0.21875,0.153846153846154,0.207207207207207,0.148148148148148,0.166666666666667,0.197368421052632,0.164179104477612,0.24,0.227848101265823,0.151515151515152,0.169014084507042,0.166666666666667,0.283333333333333,0.0909090909090909,0.16,0.152542372881356,0.0967741935483871,0.150943396226415,0.2,0.168674698795181,0.0967741935483871,0.0833333333333333,0.140845070422535,0.203125,0.222222222222222,0.226415094339623,0.25,0.181818181818182,0.119402985074627,0.189655172413793,0.246153846153846,0.133333333333333,0.21875,0.134615384615385,0.186046511627907,0.2,0.227272727272727,0.229166666666667,0.205882352941176,0.193548387096774,0.240506329113924,0.222222222222222,0.142857142857143,0.1,0.206349206349206,0.195121951219512,0.19047619047619,0.0789473684210526,0.263157894736842,0.232558139534884,0.0769230769230769,0.0888888888888889,0.101694915254237,0.0869565217391304,0.209302325581395,0.185185185185185,0.268041237113402,0.0833333333333333,0.120689655172414,0.238095238095238,0.191176470588235,0.17741935483871,0.192307692307692,0.0967741935483871,0.235294117647059,0.0285714285714286,0.180327868852459,0.0512820512820513,0.160714285714286,0.1,0.140625,0.121212121212121,0,0.166666666666667,0.032258064516129,0.04,0.171875,0.121212121212121,0.131578947368421,0.0344827586206897,0.181818181818182,0.108108108108108,0.0344827586206897,0.129032258064516,0.09375,0.135593220338983,0.0333333333333333,0.0666666666666667,0.133333333333333,0.0294117647058824,0.0857142857142857,0.119047619047619,0.0882352941176471,0.0625,0.032258064516129,0.0666666666666667,0.2,0.121212121212121,0.123076923076923,0.0333333333333333,0.238095238095238,0.159090909090909,0.132352941176471,0.206349206349206,0.115384615384615,0.166666666666667,0.170731707317073,0.166666666666667,0.102040816326531,0.0952380952380952,0.133333333333333,0.134615384615385,0.224489795918367,0.191489361702128,0.14,0.12962962962963,0.0625,0.0344827586206897,0.09375,0,0.0645161290322581,0.0333333333333333,0.0571428571428571,0.05,0.0344827586206897,0.151515151515152,0.0967741935483871,0,0,0.0625,0.0625,0.136363636363636,0.195121951219512,0.0666666666666667,0.0465116279069767,0.0967741935483871,0.103448275862069,0.0689655172413793,0.0344827586206897,0.032258064516129,0.0333333333333333,0.0666666666666667,0.0833333333333333,0.125,0,0,0.161290322580645,0.0769230769230769,0.116279069767442,0.0344827586206897,0.104477611940299,0.125,0.0967741935483871,0.0689655172413793,0.129411764705882,0.147058823529412,0.161290322580645,0.0344827586206897,0.183333333333333,0.0357142857142857,0.0967741935483871,0.0357142857142857,0.0344827586206897,0.0357142857142857,0.0714285714285714,0.0645161290322581,0.0344827586206897,0.03125,0.0689655172413793,0.103448275862069,0.0625,0.125,0.103448275862069,0.181818181818182,0.0645161290322581,0.117647058823529,0.172413793103448,0.103448275862069,0.0689655172413793,0.133333333333333,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.259259259259259,0.032258064516129,0.107142857142857,0.107142857142857,0.12280701754386,0.220779220779221,0.0975609756097561,0.2,0.0975609756097561,0.111111111111111,0.0714285714285714,0.214285714285714,0.103448275862069,0.108695652173913,0.166666666666667,0.212765957446809,0.103448275862069,0.204545454545455,0.0357142857142857,0.0606060606060606,0.0909090909090909,0.142857142857143,0.133333333333333,0.0357142857142857,0.166666666666667,0.107142857142857,0.107142857142857,0.103448275862069,0.129032258064516,0.178082191780822,0.127659574468085,0.114285714285714,0.142857142857143,0.0857142857142857,0.0666666666666667,0.1,0.0967741935483871,0.0333333333333333,0.113636363636364,0.0344827586206897,0.133333333333333,0.0344827586206897,0.0882352941176471,0.0967741935483871,0.121212121212121,0.166666666666667,0.0666666666666667,0.133333333333333,0.0344827586206897,0.115384615384615,0.129032258064516,0.137931034482759,0.129032258064516,0.103448275862069,0.133333333333333,0.137931034482759,0.125,0.12962962962963,0.210526315789474,0.151515151515152,0.145833333333333,0.1,0.0357142857142857,0.0714285714285714,0.103448275862069,0.15625,0.129032258064516,0.195121951219512,0.103448275862069,0.129032258064516,0.09375,0.160714285714286,0.0833333333333333,0.0857142857142857,0.0344827586206897,0.0666666666666667,0.0357142857142857,0.032258064516129,0.103448275862069,0.146341463414634,0.0357142857142857,0.0666666666666667,0.0666666666666667,0.0689655172413793,0.107142857142857,0.103448275862069,0.0689655172413793,0.107142857142857,0.1,0.0333333333333333,0.0357142857142857,0.103448275862069,0.142857142857143,0.0344827586206897,0.0357142857142857,0.107142857142857,0.114285714285714,0.133333333333333,0.166666666666667,0.0714285714285714,0.1,0.0666666666666667,0.0909090909090909,0.15625,0.137931034482759,0.138888888888889,0.142857142857143,0.15625,0.0714285714285714,0.0689655172413793,0.137931034482759,0.133333333333333,0.103448275862069,0.0666666666666667,0.1,0.114285714285714,0.0714285714285714,0.137931034482759,0.0689655172413793,0.0606060606060606,0.0645161290322581,0.0727272727272727,0.0465116279069767,0.0645161290322581,0.0666666666666667,0,0,0.032258064516129,0.032258064516129,0.12962962962963,0.2,0.0303030303030303,0.0967741935483871,0.0625,0.113636363636364,0.155555555555556,0.162790697674419,0.179487179487179,0.150943396226415,0.0810810810810811,0.1,0.135135135135135,0.108695652173913,0.0909090909090909,0.0833333333333333,0.173913043478261,0.0851063829787234,0.145454545454545,0.159090909090909,0.0666666666666667,0.032258064516129,0,0.0857142857142857,0.08,0.0625,0,0.14,0.135135135135135,0.0952380952380952,0.117647058823529,0,0.114285714285714,0.0882352941176471,0.14,0,0.0555555555555556,0.0810810810810811,0.0666666666666667,0.152173913043478,0.194444444444444,0.138888888888889,0.127659574468085,0,0,0.0540540540540541,0.170212765957447,0.205882352941176,0.108108108108108,0.0666666666666667,0.0952380952380952,0.121212121212121,0.0333333333333333,0.08,0.161290322580645,0.1875,0.0333333333333333,0.075,0.0888888888888889,0.1,0.1,0.0344827586206897,0.0689655172413793,0.03125,0.114285714285714,0.102564102564103,0.0882352941176471,0,0.0333333333333333,0.0909090909090909,0.0645161290322581,0.0344827586206897,0.032258064516129,0.03125,0,0.0666666666666667,0.0571428571428571,0.0967741935483871,0.0645161290322581,0.0333333333333333,0.0303030303030303,0,0.0344827586206897,0.0333333333333333,0.0689655172413793,0.1,0.0344827586206897,0.03125,0.0909090909090909,0.0909090909090909,0,0.0344827586206897,0.107142857142857,0.0666666666666667,0.107142857142857,0.138888888888889,0.103448275862069,0.0344827586206897,0.0714285714285714,0.103448275862069,0.0666666666666667,0.0666666666666667,0.0882352941176471,0.142857142857143,0.09375,0.0645161290322581,0.1,0.1,0.0606060606060606,0.151515151515152,0.0606060606060606,0.0666666666666667,0.1,0.03125,0.0689655172413793,0.0689655172413793,0.0689655172413793,0.0357142857142857,0.1,0.0344827586206897,0.0344827586206897,0.133333333333333,0.0714285714285714,0.0714285714285714,0.0344827586206897,0.107142857142857,0.0625,0.0303030303030303,0.0333333333333333,0.0689655172413793,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0689655172413793,0.0689655172413793,0.0714285714285714,0.0357142857142857,0.0606060606060606,0.0666666666666667,0.0344827586206897,0.0606060606060606,0.0344827586206897,0.0645161290322581,0.0689655172413793,0.032258064516129,0.0689655172413793,0.0344827586206897,0.125,0.0714285714285714,0.1,0.0967741935483871,0.0714285714285714,0.0714285714285714,0.0357142857142857,0.0344827586206897,0.129032258064516,0.0625,0.0714285714285714,0.0689655172413793,0.0344827586206897,0.0357142857142857,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0606060606060606,0.0344827586206897,0.0666666666666667,0.0344827586206897,0.0344827586206897,0.137931034482759,0.0689655172413793,0.0357142857142857,0.0625,0.0344827586206897,0.0689655172413793,0.0357142857142857,0.0714285714285714,0.03125,0.0344827586206897,0.0357142857142857,0.181818181818182,0.0357142857142857,0.0344827586206897,0.0333333333333333,0.0357142857142857,0.0344827586206897,0.0333333333333333,0.0344827586206897,0.0357142857142857,0.0344827586206897,0.0588235294117647,0.0357142857142857,0.0357142857142857,0.120689655172414,0.0645161290322581,0.0714285714285714,0.0357142857142857,0.0333333333333333,0.03125,0.0303030303030303,0.0666666666666667,0.09375,0.0344827586206897,0.0625,0.0344827586206897,0.0303030303030303,0.0344827586206897,0.0357142857142857,0.0344827586206897,0.1,0.0625,0,0.03125,0.0625,0.032258064516129,0,0,0,0,0,0,0.0303030303030303,0,0.0333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032258064516129,0,0,0,0.032258064516129,0.0333333333333333,0,0,0
"nhr-78",0.376068376068376,0.0350877192982456,0.0260869565217391,0.429824561403509,0.353448275862069,0.226086956521739,0.355932203389831,0.487179487179487,0.389830508474576,0.430894308943089,0.788617886178862,0.264957264957265,0.273504273504274,0.487394957983193,0.378151260504202,0.721311475409836,0.53781512605042,0.626016260162602,0.408333333333333,0.416666666666667,0.369747899159664,0.269565217391304,0.241379310344828,0.283333333333333,0.327586206896552,0.278260869565217,0.217391304347826,0.564102564102564,0.327586206896552,0.0964912280701754,0.391666666666667,0.358333333333333,0.816666666666667,0.301724137931034,0.387931034482759,0.401709401709402,0.364406779661017,0.324786324786325,0.403361344537815,0.0526315789473684,0.890625,0.260869565217391,0.191304347826087,0.644067796610169,0.228070175438596,0.239316239316239,0.448275862068966,0.333333333333333,0.533333333333333,0.619834710743802,0.19327731092437,0.0347826086956522,0.396551724137931,0.153846153846154,0.376068376068376,0.104347826086957,0.165217391304348,0.573770491803279,0.11304347826087,0.153846153846154,0.290598290598291,0.330578512396694,0.652173913043478,0.282051282051282,0.771186440677966,0.210526315789474,0.301724137931034,0.652173913043478,0.391666666666667,0.370689655172414,0.254237288135593,0.0526315789473684,0.452991452991453,0.0701754385964912,0.35042735042735,0.114035087719298,0.301724137931034,0.130434782608696,0.370689655172414,0.34453781512605,0.0350877192982456,0.368421052631579,0.0350877192982456,0.189655172413793,0.387931034482759,0.367521367521368,0.131578947368421,0.0175438596491228,0.366666666666667,0.104347826086957,0.0175438596491228,0.0614035087719298,0.0614035087719298,0.264462809917355,0.0263157894736842,0.0350877192982456,0.0526315789473684,0.0614035087719298,0.087719298245614,0.156521739130435,0.0695652173913043,0.0526315789473684,0.0350877192982456,0.0350877192982456,0.0701754385964912,0.0789473684210526,0.282258064516129,0.0263157894736842,0.210526315789474,0.191304347826087,0.393162393162393,0.384615384615385,0.210084033613445,0.28448275862069,0.165217391304348,0.273504273504274,0.217391304347826,0.147826086956522,0.0526315789473684,0.260869565217391,0.23728813559322,0.234782608695652,0.232758620689655,0.278260869565217,0.0526315789473684,0.0175438596491228,0.0521739130434783,0.0087719298245614,0.043859649122807,0.0173913043478261,0.0789473684210526,0.103448275862069,0.0175438596491228,0.087719298245614,0.0526315789473684,0.0263157894736842,0.0087719298245614,0.0526315789473684,0.0434782608695652,0.182608695652174,0.184210526315789,0.0350877192982456,0.129310344827586,0.0526315789473684,0.0350877192982456,0.0263157894736842,0.0175438596491228,0.0350877192982456,0.0263157894736842,0.0350877192982456,0.0964912280701754,0.0701754385964912,0.0350877192982456,0.0175438596491228,0.0701754385964912,0.234782608695652,0.155172413793103,0.0175438596491228,0.34453781512605,0.0701754385964912,0.0434782608695652,0.0263157894736842,0.542372881355932,0.0869565217391304,0.0701754385964912,0.0175438596491228,0.365217391304348,0.0087719298245614,0.0526315789473684,0.0087719298245614,0.0175438596491228,0.0087719298245614,0.0175438596491228,0.043859649122807,0.0175438596491228,0.043859649122807,0.0263157894736842,0.0350877192982456,0.0526315789473684,0.139130434782609,0.0350877192982456,0.189655172413793,0.043859649122807,0.0782608695652174,0.0526315789473684,0.0350877192982456,0.0263157894736842,0.0434782608695652,0.0087719298245614,0.0087719298245614,0.0087719298245614,0.305084745762712,0.0350877192982456,0.0263157894736842,0.0263157894736842,0.282051282051282,0.512605042016807,0.11965811965812,0.145299145299145,0.110169491525424,0.0956521739130435,0.0175438596491228,0.0526315789473684,0.0350877192982456,0.170940170940171,0.234782608695652,0.191666666666667,0.0350877192982456,0.198275862068966,0.0087719298245614,0.0521739130434783,0.0701754385964912,0.0350877192982456,0.0526315789473684,0.0087719298245614,0.0521739130434783,0.0263157894736842,0.0263157894736842,0.0350877192982456,0.0521739130434783,0.445378151260504,0.208695652173913,0.0775862068965517,0.0350877192982456,0.087719298245614,0.0350877192982456,0.043859649122807,0.0434782608695652,0.0173913043478261,0.163793103448276,0.0175438596491228,0.0526315789473684,0.0175438596491228,0.0789473684210526,0.0526315789473684,0.0789473684210526,0.0614035087719298,0.0350877192982456,0.0526315789473684,0.0175438596491228,0.241379310344828,0.0614035087719298,0.043859649122807,0.0521739130434783,0.0350877192982456,0.0526315789473684,0.043859649122807,0.0608695652173913,0.278260869565217,0.157894736842105,0.087719298245614,0.236842105263158,0.043859649122807,0.0087719298245614,0.0175438596491228,0.0350877192982456,0.0695652173913043,0.0521739130434783,0.144067796610169,0.0350877192982456,0.0614035087719298,0.0521739130434783,0.26890756302521,0.2,0.087719298245614,0.0175438596491228,0.0350877192982456,0.0087719298245614,0.0350877192982456,0.0350877192982456,0.146551724137931,0.0087719298245614,0.0350877192982456,0.0350877192982456,0.0263157894736842,0.0263157894736842,0.0350877192982456,0.0263157894736842,0.0263157894736842,0.043859649122807,0.0263157894736842,0.0087719298245614,0.0350877192982456,0.0350877192982456,0.0175438596491228,0.0087719298245614,0.0263157894736842,0.0775862068965517,0.0526315789473684,0.0614035087719298,0.0175438596491228,0.043859649122807,0.0350877192982456,0.0608695652173913,0.0789473684210526,0.043859649122807,0.0948275862068965,0.0350877192982456,0.0789473684210526,0.0175438596491228,0.0263157894736842,0.043859649122807,0.0526315789473684,0.0350877192982456,0.0350877192982456,0.0347826086956522,0.0964912280701754,0.0175438596491228,0.043859649122807,0.0263157894736842,0.0521739130434783,0.043859649122807,0.228813559322034,0.129310344827586,0.0347826086956522,0.0260869565217391,0.104347826086957,0,0.0260869565217391,0.0260869565217391,0.256410256410256,0.258620689655172,0.0344827586206897,0.0434782608695652,0.0344827586206897,0.153846153846154,0.2,0.172413793103448,0.128205128205128,0.278260869565217,0.105263157894737,0.043859649122807,0.12280701754386,0.170940170940171,0.0701754385964912,0.279661016949153,0.427350427350427,0.181034482758621,0.273504273504274,0.191304347826087,0.165217391304348,0.0350877192982456,0.0350877192982456,0.087719298245614,0.176470588235294,0.161016949152542,0.0603448275862069,0.232758620689655,0.12280701754386,0.147826086956522,0.087719298245614,0.0260869565217391,0.0964912280701754,0.0695652173913043,0.222222222222222,0.0350877192982456,0.087719298245614,0.105263157894737,0.0350877192982456,0.198275862068966,0.131578947368421,0.0948275862068965,0.219298245614035,0.0350877192982456,0.0175438596491228,0.0869565217391304,0.205128205128205,0.114035087719298,0.114035087719298,0.0350877192982456,0.147826086956522,0.0789473684210526,0.0263157894736842,0.186440677966102,0.0701754385964912,0.222222222222222,0.0263157894736842,0.131578947368421,0.153846153846154,0.120689655172414,0.043859649122807,0.0175438596491228,0.0263157894736842,0.0347826086956522,0.0964912280701754,0.112068965517241,0.0789473684210526,0.0614035087719298,0.0263157894736842,0.165217391304348,0.0347826086956522,0.0175438596491228,0.0350877192982456,0.043859649122807,0.0175438596491228,0.0350877192982456,0.0789473684210526,0.0526315789473684,0.043859649122807,0.0263157894736842,0.0526315789473684,0.0263157894736842,0.0175438596491228,0.0263157894736842,0.0263157894736842,0.043859649122807,0.0175438596491228,0.043859649122807,0.0701754385964912,0.0701754385964912,0.0347826086956522,0.0175438596491228,0.0263157894736842,0.0350877192982456,0.0263157894736842,0.104347826086957,0.0350877192982456,0.0175438596491228,0.0175438596491228,0.0350877192982456,0.0350877192982456,0.0350877192982456,0.0789473684210526,0.0862068965517241,0.0614035087719298,0.0347826086956522,0.043859649122807,0.0347826086956522,0.0521739130434783,0.087719298245614,0.0521739130434783,0.0350877192982456,0.043859649122807,0.043859649122807,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0087719298245614,0.043859649122807,0.0175438596491228,0.0175438596491228,0.0434782608695652,0.0175438596491228,0.0175438596491228,0.0175438596491228,0.0263157894736842,0.0526315789473684,0.0526315789473684,0.0263157894736842,0.0263157894736842,0.0175438596491228,0.0175438596491228,0.0175438596491228,0.0263157894736842,0.0263157894736842,0.0175438596491228,0.0087719298245614,0.0614035087719298,0.0350877192982456,0.00869565217391304,0.0431034482758621,0.0175438596491228,0.0347826086956522,0.0263157894736842,0.0350877192982456,0.0263157894736842,0.00869565217391304,0.0701754385964912,0.0175438596491228,0.043859649122807,0.0526315789473684,0.0175438596491228,0.0175438596491228,0.0087719298245614,0.0175438596491228,0.0614035087719298,0.0526315789473684,0.0175438596491228,0.0263157894736842,0.0175438596491228,0.0087719298245614,0.0175438596491228,0.0175438596491228,0.0175438596491228,0.0521739130434783,0.0175438596491228,0.0350877192982456,0.0175438596491228,0.00869565217391304,0.043859649122807,0.0263157894736842,0.0087719298245614,0.0526315789473684,0.0175438596491228,0.0263157894736842,0.0087719298245614,0.0175438596491228,0.043859649122807,0.0175438596491228,0.0087719298245614,0.0869565217391304,0.0087719298245614,0.00869565217391304,0.0263157894736842,0.0087719298245614,0.0175438596491228,0.0263157894736842,0.0175438596491228,0.0087719298245614,0.0175438596491228,0.0517241379310345,0.0087719298245614,0.0087719298245614,0.279661016949153,0.043859649122807,0.0175438596491228,0.0087719298245614,0.0263157894736842,0.0347826086956522,0.0526315789473684,0.0350877192982456,0.0614035087719298,0.00869565217391304,0.0526315789473684,0.00869565217391304,0.0526315789473684,0.0175438596491228,0.0087719298245614,0.0175438596491228,0.175,0.0526315789473684,0.0175438596491228,0.0347826086956522,0.0434782608695652,0.0260869565217391,0.0263157894736842,0.0263157894736842,0.0087719298245614,0.0263157894736842,0.0175438596491228,0.0175438596491228,0.0526315789473684,0.0087719298245614,0.0263157894736842,0.0350877192982456,0.0263157894736842,0.0263157894736842,0.0175438596491228,0.0087719298245614,0.0175438596491228,0.0087719298245614,0.0175438596491228,0.0175438596491228,0.0175438596491228,0.0087719298245614,0.0263157894736842,0.00869565217391304,0.0263157894736842,0.0260869565217391,0.00869565217391304,0.0175438596491228,0.00869565217391304,0.00854700854700855,0.0173913043478261,0.0087719298245614,0.0087719298245614,0.0087719298245614
