"","Mean","Median","upto10th_percentile","upto20th_percentile","upto25th_percentile","upto30th_percentile","upto40th_percentile","upto60th_percentile","upto70th_percentile","upto75th_percentile","upto80th_percentile","upto90th_percentile","upto95th_percentile","upto99th_percentile"
"1",0.0666705070204583,0.03,0,0.00813008130081301,0.0101010101010101,0.0142857142857143,0.0210526315789474,0.0416666666666667,0.0576923076923077,0.072463768115942,0.0952380952380952,0.19047619047619,0.281553398058252,0.480223529411767
