"","Mean","Median","upto10th_percentile","upto20th_percentile","upto25th_percentile","upto30th_percentile","upto40th_percentile","upto60th_percentile","upto70th_percentile","upto75th_percentile","upto80th_percentile","upto90th_percentile","upto95th_percentile","upto99th_percentile"
"1",0.061070958848173,0.027027027027027,0,0,0,0.00862068965517241,0.0173913043478261,0.0396825396825397,0.0576923076923077,0.0714285714285714,0.0909090909090909,0.166666666666667,0.258064516129032,0.45177729528535
