"","Mean","Median","upto10th_percentile","upto20th_percentile","upto25th_percentile","upto30th_percentile","upto40th_percentile","upto60th_percentile","upto70th_percentile","upto75th_percentile","upto80th_percentile","upto90th_percentile","upto95th_percentile","upto99th_percentile"
"1",0.0936606060411904,0.0634920634920635,0,0.0165289256198347,0.0238095238095238,0.03125,0.0459770114942529,0.0862068965517241,0.115384615384615,0.133333333333333,0.15748031496063,0.224137931034483,0.287128712871287,0.436920127274211
